District,Nitrogen___High,Nitrogen_Medium,Nitrogen_Low,Phosphorous_High,Phosphorous_Medium,Phosphorous_Low,Potassium_High,Potassium_Medium,Potassium_Low,OC_High,OC_Medium,OC_Low,EC_Saline,EC__Non_Saline,pH_Acidic,pH_Neutral,pH_Alkaline,Recommended_Crop,Latitude,Longitude
CHANDRAPUR,-0.533231070452163,0.679461015175716,-1.23105843773986,-1.23511771434438,-1.31946724162737,0.178391206852863,-0.252857090519949,-1.03306591841219,0.0561977636458934,0.396166296506782,-0.745988361998748,-0.985147597946429,-0.901960309898636,-0.983795565276502,-0.989096849752476,-0.961616276353002,-0.894305227708336,Pulses,19.95,79.3
AHMEDNAGAR,-0.533231070452163,-0.654871054229865,-1.06516131600979,-1.05776775454598,-1.31946724162737,-0.638030787521662,-0.637220415101301,-1.40506533670536,-0.485562444779912,-0.294016373087652,-0.970558245505294,-1.24431037839842,-0.901960309898636,-1.34990596937276,-0.989096849752476,-1.32971041203868,-0.894305227708336,Millet,19.0952,74.7496
NASHIK,-0.533231070452163,-0.654871054229865,-1.3574947715178,-1.05776775454598,-1.50299806972478,-1.37303601065271,-1.39433269210843,-1.66743978801902,-0.296754612369781,-0.46168182964495,-1.4178460765337,-1.49231217534921,-0.901960309898636,-1.58490545086009,-0.989096849752476,-1.63089802650996,0.0370329773491838,Pulses,19.9975,73.7898
WARDHA,-0.533231070452163,0.194405327588398,-1.06516131600979,-0.823210083067414,-1.31946724162737,-0.296904020819223,-0.508685638624676,-1.40506533670536,0.137704759628641,0.197682362746914,-0.745988361998748,-1.30957075686969,-0.0731945399965202,-1.20235071491745,-0.989096849752476,-1.16024978151971,-0.894305227708336,Pulses,20.75,78.6
BULDHANA,-0.533231070452163,-0.654871054229865,-1.44743806661197,-1.5212014050701,-1.50299806972478,-1.37303601065271,-1.11009944389359,-1.66743978801902,-1.25551942958483,-1.166960617325,-1.14114593758252,-1.49231217534921,-0.901960309898636,-1.64651390735651,-0.989096849752476,-1.63089802650996,-0.894305227708336,Millet,20.5333,76.1833
YAVATMAL,-0.533231070452163,-0.654871054229865,-1.58240693624332,-1.5212014050701,-1.65955413307123,-1.06592772963661,-1.39433269210843,-1.66743978801902,-0.76050443917602,-0.709601565148492,-1.4178460765337,-1.64828825489156,-0.901960309898636,-1.72493139925944,-0.989096849752476,-1.71111429748972,-0.894305227708336,Pulses,20.388794,78.120407
AMRAVATI,-0.533231070452163,-0.408496933848011,-1.58240693624332,-1.5212014050701,-1.65955413307123,-0.879733210958529,-0.938832623603654,-1.66743978801902,-1.25551942958483,-0.709601565148492,-1.14114593758252,-1.64828825489156,-0.901960309898636,-1.64651390735651,-0.989096849752476,-1.63089802650996,-0.894305227708336,Pulses,20.937424,77.779549
SANGLI,-0.533231070452163,-1.10896291959986,-1.44743806661197,-1.5212014050701,-1.50299806972478,-1.37303601065271,-1.39433269210843,-1.50946394636649,-1.25551942958483,-1.166960617325,-1.14114593758252,-1.64828825489156,-0.901960309898636,-1.72493139925944,-0.989096849752476,-1.71111429748972,-0.894305227708336,Millet,16.867634,74.570389
FEROZEPUR,-0.533231070452163,-1.10896291959986,-1.18206666119973,-1.5212014050701,0.107681941465364,0.885842585310103,0.527506679349576,-0.0147479325115236,1.01678649941633,0.144259808522922,0.598341669904753,0.171999144608479,-0.901960309898636,0.0552577575797372,-0.989096849752476,-0.173016912272155,1.72496932271985,Millet,30.923433,74.610214
BUNDI,-0.533231070452163,-0.116900659325907,-1.18206666119973,-1.23511771434438,-1.10431387009951,-1.06592772963661,-1.11009944389359,-1.069757616982,-1.25551942958483,-1.166960617325,-0.591947363089176,-1.30957075686969,-0.901960309898636,-1.34990596937276,-0.00196277702588303,-1.36040316209913,-0.894305227708336,Rice,25.430513,75.649902
CHURU,-0.533231070452163,-1.10896291959986,-1.58240693624332,-1.5212014050701,1.02225608017486,2.35875306359342,1.37717331409715,1.78144442191137,-0.296754612369781,-1.166960617325,0.654578168438481,2.08359802837777,1.67351629636122,1.77725867861643,-0.989096849752476,1.78323326899717,1.68004160720092,Millet,28.29229,74.966583
JAISALMER,-0.533231070452163,-1.10896291959986,-1.58240693624332,1.24423649145795,-0.931895118386592,-1.37303601065271,0.555681196709089,0.152495725940581,-1.25551942958483,-1.166960617325,-1.14114593758252,0.471464243906775,-0.901960309898636,0.0445399208557685,-0.00196277702588303,-0.734642374827965,1.83698335873668,Millet,26.911661,70.922928
BARMER,-0.533231070452163,-1.10896291959986,-1.58240693624332,-0.927234838002916,-1.65955413307123,-1.37303601065271,-1.39433269210843,-1.32504795284993,-1.25551942958483,-1.166960617325,-1.4178460765337,-1.30957075686969,-0.901960309898636,-1.58490545086009,-0.989096849752476,-1.63089802650996,0.0370329773491838,Millet,25.753155,71.41806
TONK,-0.533231070452163,-1.10896291959986,-1.58240693624332,1.17723660418311,-1.31946724162737,-1.06592772963661,0.677943694709187,-0.121919324925327,-1.25551942958483,-0.46168182964495,0.152153294553344,0.235374639112537,1.54015446282019,-0.25201154649836,-0.989096849752476,-0.300017961697329,1.70786323984359,Millet,26.1667,75.7833
SIKAR,-0.533231070452163,-1.10896291959986,-1.58240693624332,0.712654723185367,-0.961658649878566,-1.37303601065271,0.666887824481617,-1.40506533670536,-1.25551942958483,-1.166960617325,-1.4178460765337,0.00310883857176898,-0.901960309898636,-0.432700689949136,-0.989096849752476,-0.41903397897493,-0.894305227708336,Millet,27.6119,75.1399
DAUSA,-0.533231070452163,-1.10896291959986,-1.58240693624332,-0.0664835828336772,-1.25389946122146,-1.06592772963661,-0.407601603421,-0.811748712024778,-1.25551942958483,-1.166960617325,-1.4178460765337,-0.627145922619855,-0.0731945399965202,-1.02685189014002,-0.989096849752476,-0.989984550088277,-0.894305227708336,Millet,26.8897,76.329
SAWAI MADHOPUR,-0.533231070452163,-1.10896291959986,-1.58240693624332,2.14780948307991,-0.262424706227831,-0.744605456211857,1.52835306683754,0.535603129788936,0.0561977636458934,-0.709601565148492,-0.0781204865661908,1.45188071282797,1.73170162582075,0.909114233358171,-0.989096849752476,1.08488566122339,1.25044539303051,Millet,26.037,76.356
RAJSAMAND,-0.533231070452163,-1.10896291959986,-1.44743806661197,1.22898864276039,1.04062495160966,-0.638030787521662,1.66152429769511,-1.03306591841219,-0.296754612369781,-0.709601565148492,1.35990859277327,0.913114122168072,1.67155417687376,0.816812837577026,-0.989096849752476,0.822251374146225,1.76017795260304,Millet,25.0715,73.8798
AJMER,-0.533231070452163,-1.10896291959986,-1.58240693624332,1.03248328358829,-0.68485450365707,-1.37303601065271,-0.815021678466426,0.294727686481332,-1.25551942958483,-1.166960617325,-1.4178460765337,0.328512946366192,1.34362322870143,-0.194725392599844,-0.989096849752476,-0.310628415825951,1.68004160720092,Millet,26.4499,74.6399
Kotputli-Behror,-0.533231070452163,-1.10896291959986,-1.44743806661197,0.244047494102941,-1.65955413307123,-1.37303601065271,-1.39433269210843,-0.48504521884806,-0.76050443917602,-1.166960617325,-1.4178460765337,-0.470399009945503,-0.901960309898636,-0.882589412247202,-0.989096849752476,-0.87215886155414,-0.894305227708336,Millet,27.7053,76.1997
JODHPUR,-0.533231070452163,-1.10896291959986,-1.58240693624332,0.356911306677489,-1.39919518931898,-1.37303601065271,-0.109955512107797,-0.594352042766298,-1.25551942958483,-1.166960617325,-1.4178460765337,-0.355985078032781,0.785816716680774,-0.816433327883603,-0.989096849752476,-0.860422895161421,1.28672123112405,Millet,26.2389,73.0243
BARAN,-0.533231070452163,-1.10896291959986,-1.58240693624332,1.6186760583468,-0.585964122879927,-1.06592772963661,1.36275787252423,-1.66743978801902,-1.25551942958483,0.363173074384061,0.957447970395904,0.496092851622315,0.785816716680774,0.448427848237932,-0.989096849752476,0.462118487007143,-0.894305227708336,Millet,25.1011,76.5132
JAIPUR,-0.533231070452163,-1.10896291959986,-1.58240693624332,1.53434275709909,0.145476148565555,0.033042464527211,0.924898726796609,0.652379354046856,-0.485562444779912,-1.166960617325,-0.258520477743248,1.00982758925102,1.13531246295751,0.601306065093218,-0.989096849752476,0.488282897444242,1.73011018452149,Millet,26.9124,75.7873
SIROHI,-0.533231070452163,-1.10896291959986,-1.58240693624332,-0.348881664295838,-1.10431387009951,-1.37303601065271,-0.45548177532127,-0.96749748309907,-1.25551942958483,-1.166960617325,-0.845440685347881,-0.820744926085478,0.520230551684669,-1.18178481634719,-0.989096849752476,-1.10298653054785,-0.894305227708336,Millet,24.8887,72.8479
BHILWARA,-0.533231070452163,-1.10896291959986,-1.58240693624332,1.911391256937,0.230545408028147,-0.0251279996887787,1.25431349398897,0.833767464045303,-0.76050443917602,1.5384360141218,1.08179577746492,0.420073819120189,1.81180782671953,0.518014095729148,-0.989096849752476,0.888310313370434,1.72230102687416,Pulses,25.3463,74.6359
CHITTORGARH,-0.533231070452163,-1.10896291959986,-1.58240693624332,0.330447614595472,-0.271603272551497,-0.744605456211857,0.512843215730953,-0.510557289044687,-1.25551942958483,0.664855742044932,-0.028861024895125,-0.277074862964956,-0.0731945399965202,-0.373690909725365,-0.989096849752476,-0.360156931300295,0.436879376432729,Millet,24.8887,74.6269
BANSWARA,-0.533231070452163,-1.10896291959986,-1.58240693624332,1.37587518693702,0.476814326771048,-0.248779229362785,1.10306672991441,0.525971316836953,-1.25551942958483,1.36759838664866,0.817168968823394,0.336871147735539,0.873931094757616,0.631400598118027,0.427758543125197,0.580882136354969,1.52079789700392,Pulses,23.5461,74.435
KARAULI,-0.533231070452163,-1.10896291959986,-1.58240693624332,1.01226236286686,-1.50299806972478,-1.06592772963661,0.749626416485946,-0.692373470912693,-0.76050443917602,-1.166960617325,0.436678661379499,-0.0764451365862453,-0.901960309898636,-0.218146771013783,-0.989096849752476,-0.200699571772663,-0.894305227708336,Millet,26.5015,77.0151
DHOLPUR,-0.533231070452163,-1.10896291959986,-1.58240693624332,-1.23511771434438,-1.65955413307123,-1.37303601065271,-1.11009944389359,-1.66743978801902,-1.25551942958483,-1.166960617325,-1.14114593758252,-1.64828825489156,-0.901960309898636,-1.72493139925944,-0.989096849752476,-1.71111429748972,-0.894305227708336,Millet,26.7025,77.8797
BHARATPUR,-0.533231070452163,-1.10896291959986,-0.0493564684342465,-0.239300684944327,-0.00508780388822145,-1.37303601065271,-1.39433269210843,0.0508742278311962,-0.296754612369781,-1.166960617325,-1.4178460765337,0.0750967749007373,1.19840541972243,-0.432700689949136,-0.989096849752476,-0.337770763621123,-0.894305227708336,Millet,27.2173,77.4895
DUNGARPUR,-0.533231070452163,-1.10896291959986,-1.44743806661197,-0.239300684944327,-1.25389946122146,-1.37303601065271,-0.815021678466426,-0.83456746872446,-1.25551942958483,-1.166960617325,-0.377048229460992,-1.01901210009855,-0.901960309898636,-1.12480370660844,-0.989096849752476,-1.10298653054785,-0.894305227708336,Millet,23.8431,73.7137
Deeg,1.84343742813062,-0.654871054229865,0.230255459910453,0.00454520651760279,0.298996504174568,-1.37303601065271,-0.938832623603654,0.343820877168165,0.0561977636458934,-1.166960617325,-1.14114593758252,0.393213250470782,1.45878209000882,-0.162927293452678,-0.989096849752476,-0.0228140756683906,-0.894305227708336,Millet,27.4719,77.326
KOTA,-0.533231070452163,-1.10896291959986,-1.58240693624332,0.10752852930879,1.37815770755172,0.589945833899985,0.888806402843346,1.23892369071646,-0.485562444779912,-1.166960617325,1.09785840169497,1.24667151512962,1.82243528914222,0.616444792272961,1.27257864392301,1.06868772552799,1.159783431196,Rice,25.2138,75.8648
Beawar,-0.533231070452163,-1.10896291959986,-1.58240693624332,-1.05776775454598,-1.65955413307123,-1.37303601065271,-1.39433269210843,-1.40506533670536,-1.25551942958483,-0.46168182964495,-1.4178460765337,-1.64828825489156,-0.0731945399965202,-1.72493139925944,-0.989096849752476,-1.63089802650996,-0.894305227708336,Pulses,26.1013,74.3203
BIKANER,-0.533231070452163,-1.10896291959986,-1.58240693624332,-1.05776775454598,-1.50299806972478,-1.37303601065271,-0.938832623603654,-1.50946394636649,-1.25551942958483,-1.166960617325,-1.4178460765337,-1.30957075686969,0.520230551684669,-1.83906548405663,-0.989096849752476,-1.71111429748972,0.436879376432729,Millet,28.0229,73.3119
Salumbar,-0.533231070452163,-1.10896291959986,-1.58240693624332,-1.5212014050701,-0.193074089515617,0.390595542266003,-0.815021678466426,0.0217499051278459,-1.25551942958483,-1.166960617325,-0.591947363089176,0.0155861390582103,-0.901960309898636,-0.373690909725365,-0.989096849752476,-0.360156931300295,0.0370329773491838,Millet,24.1362,74.0548
NAGAUR,-0.533231070452163,-1.10896291959986,-1.58240693624332,-1.5212014050701,-1.50299806972478,-1.37303601065271,-1.11009944389359,-1.66743978801902,-1.25551942958483,-1.166960617325,-1.4178460765337,-1.49231217534921,-0.901960309898636,-1.72493139925944,-0.989096849752476,-1.82842447172673,0.0370329773491838,Millet,27.202,73.74
JHUNJHUNU,-0.533231070452163,-1.10896291959986,-1.58240693624332,0.681010666341195,-0.761980240109165,-1.37303601065271,0.000965818107616008,-0.182147617488465,-0.0391779636754521,-1.166960617325,-1.4178460765337,0.0278623929573723,-0.901960309898636,-0.402659403512598,0.427758543125197,-0.523689219908205,1.48242714990636,Millet,28.1289,75.3992
ALWAR,-0.533231070452163,-1.10896291959986,-1.58240693624332,0.50741260663293,-0.761980240109165,-1.37303601065271,0.387719208416475,-0.674804411899809,-0.76050443917602,-1.166960617325,-1.14114593758252,-0.104985091979015,0.785816716680774,-0.558646185361195,-0.989096849752476,-0.523689219908205,0.670627747097346,Millet,27.553,76.6346
THE NILGIRIS,-0.533231070452163,1.06363604857873,-0.14854862977185,1.10379550587914,-1.50299806972478,-1.37303601065271,0.83808174028048,-0.789894366939199,-0.153784435716879,1.20822971364872,-0.00573256515955282,-0.678394033910517,-0.901960309898636,-0.140875694061187,1.87249215300413,-0.463057702005842,-0.894305227708336,Rice,11.4064,76.6932
TIRUCHIRAPPALLI,-0.533231070452163,-1.10896291959986,0.911812123139864,1.19755627482175,-0.617081856435634,1.54239120407139,1.02099979275385,0.714964963743097,-1.25551942958483,-1.166960617325,-1.4178460765337,1.13557055381819,0.785816716680774,0.721533640771071,0.681147037548676,0.168554840999493,1.87705215230477,Millet,10.7905,78.7047
THANJAVUR,-0.533231070452163,-0.241780874565913,1.4061778562662,-0.435310661734841,0.22098150796227,2.1656562450444,1.32247538106781,1.04538742603258,1.47664585666077,1.1346153059126,1.41274535282759,1.19770094659855,1.50437081422564,1.27570952168438,-0.989096849752476,1.30661240772552,0.0370329773491838,Millet,10.7867,79.1391
KALLAKURICHI,-0.533231070452163,-1.10896291959986,0.533979415856159,0.980862629786911,-0.319453016783284,0.959578341756499,0.82149053053439,0.152495725940581,0.891572562615488,-0.709601565148492,0.457995671816941,0.562990161497257,0.873931094757616,0.278161945819741,-0.989096849752476,0.273719876272936,1.20864393421573,Millet,11.7383,78.9626
Tirupathur,-0.533231070452163,-0.408496933848011,-0.210529480137521,-0.273619216389622,-0.349891480346814,0.00471282040505571,0.0574227414710222,-0.403248540559464,0.271644935069558,-1.166960617325,-1.4178460765337,-0.0834763664957729,-0.901960309898636,-0.509818143744747,-0.989096849752476,-0.496134430099596,0.0370329773491838,Millet,12.4964,78.5702
TUTICORIN,-0.533231070452163,-1.10896291959986,0.67650198096407,-0.661629662497564,0.362359183255704,1.25883193780564,1.35787241854462,-1.66743978801902,-1.25551942958483,-1.166960617325,-1.14114593758252,0.876423562801019,-0.901960309898636,0.458273716610846,-0.989096849752476,0.425435498571361,1.41557740582496,Millet,8.7642,78.1348
KANNIYAKUMARI,-0.533231070452163,0.622406757096784,0.546333060944679,1.04239214325299,0.0795453159090551,0.669210149872853,0.327997380771167,0.615071124515622,0.271644935069558,-0.709601565148492,0.262466010921988,0.678179218685496,-0.901960309898636,0.358500875408829,1.65934094156253,0.285091388879185,-0.894305227708336,Rice,8.0883,77.5385
TIRUPPUR,-0.533231070452163,-1.10896291959986,0.447844605611749,-0.537129734938117,0.429012557466164,0.589945833899985,1.17250730727488,-1.50946394636649,-0.76050443917602,-1.166960617325,-1.4178460765337,0.628380140731325,-0.901960309898636,0.197670807871751,-0.989096849752476,0.199710005532746,0.670627747097346,Millet,11.1085,77.3411
VIRUDHUNAGAR,-0.533231070452163,-1.10896291959986,0.987703272303059,-0.927234838002916,0.235286464618668,1.75447398340731,1.54879424091358,-0.565079433151015,-0.296754612369781,0.738540429337206,0.740901575625979,0.997437738422584,-0.901960309898636,0.820483441448589,-0.989096849752476,0.712357994743716,1.71387045969948,Millet,9.5851,77.9576
MADURAI,-0.533231070452163,-1.10896291959986,0.336772806491844,0.343810916485033,0.186609693257551,0.360185408494854,0.804385094514745,-0.0798647396896698,-0.485562444779912,0.664855742044932,0.699168957172124,0.0278623929573723,0.672788044970929,0.0552577575797372,0.427758543125197,0.0688433491152696,0.0370329773491838,Rice,9.9252,78.1198
CUDDALORE,-0.533231070452163,-1.10896291959986,0.678630583574987,1.39165945321614,0.0795453159090551,-0.34975625041402,0.000965818107616008,0.63534536997548,1.28326316199433,-1.166960617325,-1.4178460765337,0.881082643783516,-0.901960309898636,0.46316577765825,-0.00196277702588303,0.466920666150895,-0.894305227708336,Rice,11.7447,79.768
THENI,-0.533231070452163,-1.10896291959986,-0.512485593579909,-0.537129734938117,-0.542158523022426,-1.37303601065271,-0.019346086546279,-0.789894366939199,-1.25551942958483,-1.166960617325,-1.4178460765337,-0.44579848540083,-0.901960309898636,-0.848635917762362,-0.989096849752476,-0.837613801961921,-0.894305227708336,Millet,10.0153,77.482
Ariyalur,-0.533231070452163,-1.10896291959986,0.596454715296367,0.0477737289226488,0.729347516982047,-1.37303601065271,-1.39433269210843,0.763740713969409,-0.76050443917602,-1.166960617325,-0.591947363089176,0.77324732974718,-0.901960309898636,0.363834618037886,-0.00196277702588303,0.361478742593943,-0.894305227708336,Rice,11.139,79.0756
PERAMBALUR,-0.533231070452163,-1.10896291959986,0.968851503562577,0.162160935313269,0.805778819453725,1.23672511358112,1.25626542802792,0.51296668752142,-0.0391779636754521,-0.709601565148492,0.890964831272298,0.982796120533343,-0.901960309898636,0.798305080200418,-0.989096849752476,0.789730529596084,0.827877621161334,Millet,11.2333,78.8833
THIRUVARUR,-0.533231070452163,-1.10896291959986,0.490654410681577,1.44308682798496,-0.852089359592529,-1.37303601065271,1.19678523676563,-1.10976656356319,-1.25551942958483,-1.166960617325,-0.224104434950264,0.634376329460859,-0.901960309898636,0.246089543797912,-0.989096849752476,0.256429715775271,-0.894305227708336,Millet,10.7716,79.6366
SIVAGANGA,-0.533231070452163,-1.10896291959986,0.75421782928074,-1.5212014050701,0.843133263622722,0.620903564842126,1.16570332693762,0.233543341784868,-1.25551942958483,-1.166960617325,-1.4178460765337,0.961518069220084,-0.0731945399965202,0.54109605612775,-0.00196277702588303,0.425435498571361,1.69478526297065,Millet,9.8472,78.4814
SALEM,-0.533231070452163,-0.654871054229865,0.34608951472421,0.672873220103301,0.196577343494652,-0.638030787521662,0.582450267198937,0.172313702708221,-0.153784435716879,-1.166960617325,-1.4178460765337,0.520068346361901,-0.901960309898636,0.0867426606425383,0.427758543125197,0.0861746231762748,0.0370329773491838,Rice,11.6643,78.146
NAMAKKAL,-0.533231070452163,-0.654871054229865,0.707939182870658,1.3597683531743,-0.0179750668890536,0.546016478034179,1.36275787252423,-0.909939448683404,-0.76050443917602,0.0136473583888554,0.0585710059297451,0.843196475300123,-0.901960309898636,0.496852753846178,-0.00196277702588303,0.282259930065951,1.77061743039791,Millet,11.228,78.1652
ERODE,-0.533231070452163,-0.116900659325907,1.25734601802785,0.0477737289226488,1.26987992906813,1.19411697252274,1.70946178636899,-0.114737486646982,-0.485562444779912,-0.294016373087652,1.12127600011283,1.27280370134783,0.672788044970929,1.1379877235735,1.72349221525957,1.07607402008112,1.10166593502118,Rice,11.341,77.7172
KARUR,-0.533231070452163,-1.10896291959986,1.00621964149741,0.0683241572441118,0.867292913291702,1.25154667166992,1.51097285087131,-0.166601691080123,0.208753597752566,-1.166960617325,0.16921384045475,1.18555128073327,-0.901960309898636,0.84049204795301,-0.989096849752476,0.648409643971313,1.7935471896769,Millet,10.9601,78.0766
COIMBATORE,-0.533231070452163,-1.10896291959986,-0.556536308088328,-1.23511771434438,-0.571001483776558,-0.549793236095494,0.210228199175528,-1.66743978801902,-1.25551942958483,-1.166960617325,-0.970558245505294,-0.509244067493562,-0.901960309898636,-0.882589412247202,-0.00196277702588303,-0.908824675832711,0.670627747097346,Millet,11.0168,76.9558
TIRUVANNAMALAI,1.84343742813062,-1.10896291959986,0.872511779884415,0.88995764355842,0.508487634415397,1.10855888019688,0.0392935515159383,0.81018056088913,1.48167524979654,-0.709601565148492,-0.191703727289086,1.05994774458011,-0.0731945399965202,0.677270965781732,0.427758543125197,0.672785065664004,0.0370329773491838,Rice,12.2253,79.0747
KANCHIPURAM,-0.533231070452163,-1.10896291959986,0.0422783106039987,-0.0664835828336772,0.0680037959922109,-1.37303601065271,-1.11009944389359,0.147463148434185,-0.485562444779912,-1.166960617325,-1.4178460765337,0.182075573352356,-0.901960309898636,-0.25201154649836,-0.989096849752476,-0.234155616129438,-0.894305227708336,Millet,12.8342,79.7074
Ranipet,1.84343742813062,-1.10896291959986,0.103217611781959,0.621965980005885,-0.16080569422101,-1.37303601065271,-1.11009944389359,0.0622198450058927,0.958217809016963,-0.709601565148492,-1.4178460765337,0.2493311412637,1.05438000615498,-0.222905824011812,0.427758543125197,-0.239043444657946,1.34683504501141,Millet,12.9319,79.3335
TIRUNELVELI,-0.533231070452163,1.10987830168489,-0.380297594393271,0.931116670533165,-0.961658649878566,-1.37303601065271,0.534690406092762,-0.292765271324297,-1.25551942958483,1.16371579781846,0.078517962250235,-1.13939505675536,-0.901960309898636,-0.25201154649836,0.978519866060535,-0.274071109077638,-0.894305227708336,Wheat,8.7139,77.7567
DHARMAPURI,-0.533231070452163,-1.10896291959986,-0.62997285917929,-1.23511771434438,-0.903847006126135,-0.0251279996887787,-0.019346086546279,-1.069757616982,-1.25551942958483,-1.166960617325,-0.970558245505294,-0.595374802694592,-0.901960309898636,-0.956809413603349,-0.989096849752476,-0.961616276353002,0.436879376432729,Millet,12.1211,78.158
KRISHNAGIRI,-0.533231070452163,-1.10896291959986,0.288558436756434,1.07607666842402,-0.761980240109165,0.239176717989176,0.644076814855747,-0.182147617488465,0.97354106144642,0.630904424680036,-0.224104434950264,0.29859650383394,-0.901960309898636,0.0116761251558863,-0.00196277702588303,-0.0383376878655526,1.34683504501141,Millet,12.5307,78.2132
VILLUPURAM,-0.533231070452163,-1.10896291959986,-0.136803195626291,-0.927234838002916,-0.649962686214415,0.678425337507807,-0.407601603421,-0.0936126517227444,-1.25551942958483,0.455223772751396,-0.334598910382308,-0.214880248158185,-0.901960309898636,-0.445039802819543,-0.989096849752476,-0.425171580438193,-0.894305227708336,Millet,11.939,79.4924
VELLORE,-0.533231070452163,-0.241780874565913,-0.670834688047941,-1.5212014050701,-1.02744869619835,0.110363393748405,-0.508685638624676,-0.692373470912693,-1.25551942958483,-1.166960617325,-0.745988361998748,-0.627145922619855,-0.901960309898636,-0.956809413603349,-0.989096849752476,-0.934612193167922,-0.894305227708336,Millet,12.9165,79.1325
DINDIGUL,-0.533231070452163,-1.10896291959986,-0.699967921177156,-1.5212014050701,-1.65955413307123,0.19937695382573,-0.162276051749864,-1.03306591841219,-1.25551942958483,-1.166960617325,-1.4178460765337,-0.643717362104775,-0.901960309898636,-1.02685189014002,-0.00196277702588303,-1.03549515212442,0.0370329773491838,Millet,10.3673,77.9803
NAGAPATTINAM,-0.533231070452163,-1.10896291959986,-1.2881897722181,-1.5212014050701,-1.31946724162737,-1.37303601065271,-1.39433269210843,-1.50946394636649,-0.485562444779912,-1.166960617325,-1.4178460765337,-1.30957075686969,-0.901960309898636,-1.58490545086009,-0.989096849752476,-1.56806724896068,-0.894305227708336,Millet,10.7632,79.8415
PUDUKKOTTAI,-0.533231070452163,-1.10896291959986,-0.512485593579909,-1.5212014050701,-0.514632831615696,-0.474365809529281,-0.252857090519949,-0.641243078530716,-0.76050443917602,-1.166960617325,-1.4178460765337,-0.433852586400504,-0.901960309898636,-0.837718056590053,-0.989096849752476,-0.989984550088277,1.37211627792541,Millet,10.3833,78.8167
RAMANATHAPURAM,-0.533231070452163,-1.10896291959986,-0.119552194105417,-1.23511771434438,-0.0115041500133664,-1.06592772963661,0.569232350418742,-0.811748712024778,-1.25551942958483,-1.166960617325,-1.4178460765337,0.00310883857176898,-0.901960309898636,-0.426601951849996,-0.00196277702588303,-0.41903397897493,0.0370329773491838,Millet,9.37,78.8308
CHENGALPATTU,-0.533231070452163,0.412502632144467,-0.545196048527961,0.288661924270573,-1.39919518931898,-0.34975625041402,-0.162276051749864,-0.768915985357345,0.54472366293947,0.455223772751396,-0.0781204865661908,-0.844632143791568,-0.901960309898636,-0.737679645383005,-0.989096849752476,-0.715892331794255,-0.894305227708336,Pulses,12.6934,79.9833
THIRUVALLUR,-0.533231070452163,-1.10896291959986,-0.781102371465167,-1.5212014050701,-1.1977790221324,-0.0566570003608431,-1.39433269210843,-1.03306591841219,0.379012858445359,-1.166960617325,-1.4178460765337,-0.73485049298453,-0.901960309898636,-1.10715731569121,-0.989096849752476,-1.08526915893599,-0.894305227708336,Millet,13.1432,79.9085
Kasganj,-0.533231070452163,0.824960235668477,0.498454803872044,-1.05776775454598,0.320639237131033,1.14848163555934,-1.39433269210843,-0.811748712024778,1.96740489238451,-1.166960617325,-0.334598910382308,0.747018180660422,-0.0731945399965202,0.347757203495859,-0.989096849752476,0.296342383014095,1.52079789700392,Millet,27.8028,78.6459
LUCKNOW,1.84343742813062,1.10987830168489,1.02290987759242,1.32312597737134,0.949848972440804,0.344365945992591,0.862071055961147,1.00876504096278,1.24253699025192,1.1830154328106,1.54309506622393,0.46789013940639,1.09757442260859,0.966235266221426,-0.00196277702588303,0.96404464439967,1.03100849791164,Millet,26.8467,80.9462
MEERUT,-0.533231070452163,1.57357198767712,1.9951370434405,-0.661629662497564,2.44260787982728,0.923799464599972,0.2484404463754,2.31524791463766,1.64274434660457,-0.709601565148492,1.82151814064932,2.1511445594165,-0.0731945399965202,2.25429872353535,1.68963716869682,2.18067971466749,-0.894305227708336,Rice,28.9845,77.7064
SHAMLI,-0.533231070452163,1.49660639740608,0.867270836017965,1.08542994174181,0.932062774321339,1.17377538831613,-1.11009944389359,1.16696522180368,1.6821764170652,0.724902222240796,1.15498922445428,1.10030744213636,-0.901960309898636,1.0477360447758,-0.989096849752476,1.03873857518435,-0.894305227708336,Millet,29.4491,77.3093
RAE BARELI,-0.533231070452163,-1.10896291959986,1.2621897929996,1.51850385842423,0.625326675386367,1.37464777115892,0.763836424216048,1.17538482387997,1.48664764605596,-0.0687409130205589,0.330499492527238,1.45326359381115,1.89281238273951,-1.48869857546159,-0.989096849752476,1.13661209103427,-0.894305227708336,Millet,26.2303,81.233
BAGHPAT,-0.533231070452163,0.530811104953041,0.626161894558269,0.228474427981242,0.161146056118482,1.28718014048395,-1.39433269210843,0.836095483175741,-1.25551942958483,-1.166960617325,-0.0781204865661908,0.818773767334666,-0.901960309898636,0.443473619017304,-0.989096849752476,0.447588415614883,0.0370329773491838,Millet,28.9445,77.2223
MIRZAPUR,-0.533231070452163,-0.116900659325907,1.56743129918354,0.259258377444295,1.40628942408015,1.70644091626413,1.53564834819924,1.23416426805003,-0.76050443917602,-1.166960617325,1.28181591388319,1.61469703418315,-0.0731945399965202,1.51872285804854,0.681147037548676,1.47809107320458,1.45174203255477,Millet,25.1458,82.5698
